Al,Si,Fe,Cu,Mn,Mg,Cr,Ni,Zn,Ga,V,Ti,UTS (MPa),YS (MPa),Fatigue Strength (MPa),Shear Strength (MPa),Y (GPa),G (GPa),Density (g/cc),Cp (J/kg-K),TC (W/m-K),TE Coeff,Thermal Diffusivity ,EC Volume (% IACS),EC Weight (% IACS)
92.23282996910012,0.650983686267951,0.6931157957685402,4.1173516590686745,0.6891245283661814,0.9046983815473459,0.09959330386929711,0.045870645861710135,0.40062322196355565,0.0007369850238666648,0.0,0.1650718231627695,400.78269693860744,319.58823,106.55253618905084,243.38180008985788,70.81429574705471,26.882420382349277,3.0000049522918073,873.4175630249168,138.01105,23.250867738571745,49.040474,38.346666666666664,108.68922
92.70051011814225,0.6011787295955324,0.47106462078565275,4.304981800829425,0.7629971275092149,0.7781119893721821,0.07805885423232849,0.007596841058620383,0.16354481143806937,0.0010161131084217355,0.0009173345632420782,0.1300216593650188,391.64735140546327,266.30255,118.47828073527933,239.72456786401904,70.93830103959075,26.99939809551893,3.0000100273973844,876.5200641307379,139.15605,22.957157424622505,50.926067,36.25328571428572,106.84321
93.13163839723985,0.4559692478891264,0.4564542198177641,4.2457575356667725,0.7169839817445253,0.7546071743999072,0.0817347779982315,0.0,0.036256380918860256,0.0006767127223513761,0.0,0.1199215716026128,384.15970137203396,262.17053,116.38577778132591,237.81508830425452,70.47162977198423,26.918687409816172,3.0001555521098036,880.8979216019027,142.85945,23.210482150053938,53.876926,35.198168997669,107.6715
92.02218212775823,0.7923953574213722,0.8070331106587352,4.410856332451711,0.7167756613973173,0.6913378209998338,0.12091674514366406,0.0,0.27624406570446847,0.0008490453576774225,0.0,0.16140973310701567,425.71004026048695,331.39435,118.20862839522741,247.61945045274945,71.26348991711917,26.676005697848364,3.099985986237828,872.1138215554353,146.77635,23.062311823479646,53.636936,38.14666666666667,110.551506
92.27782953989137,0.597550398801393,0.7227310162281256,3.883708826219559,0.570517842075543,1.119218765302748,0.0988007718715398,0.04854712373775857,0.496496929531668,0.0,0.0009503010528195318,0.18364848528746597,394.7668976157406,312.17706,102.55854231404858,234.0327027629789,70.32906155464909,26.667009354569057,3.0000049522918073,873.5757180240637,136.17148,23.26761258762062,50.44628,37.345,111.66584
92.0406032834741,0.6308666572554733,0.6423962574830433,4.171598978897303,0.6232891274690229,1.2036757137389624,0.10037990429053523,0.029091075242405607,0.38947658342987784,0.0,0.0013021900996560442,0.16732022861961057,431.28707482046997,341.81354,111.94845570149985,246.46413958309216,70.7014785694868,26.78230083042159,3.000007000564184,877.8984517948475,135.4806,23.230937160913573,50.615986,38.126547619047614,103.90746
92.53418212266968,0.6294152131348616,0.5530860138997663,4.316319935154915,0.6893894355228345,0.8729604590890887,0.09063103840191104,0.0,0.17210642576858903,0.0,0.0,0.14190935635832475,392.40454182452123,283.56424,119.04234790375862,241.29200145162432,70.97774889429124,26.999268941247365,2.999931392881981,879.0375477833363,137.76108,22.95394892522508,49.06726,36.43911904761905,110.83569
92.21518505847904,0.727586671847707,0.7759640630588024,3.9809526308119043,0.4568431346251107,1.1348610564210175,0.10475383904262256,0.0,0.4116017180244032,0.0,0.0,0.19225182768940133,406.3098346921127,307.22842,100.93833900277959,241.94766528862698,70.21113290440333,26.216319371918637,3.09998328571619,872.3435572121558,135.26218,23.13487405712268,50.429577,37.19,108.67767
93.27352833113756,0.7314517774202455,0.5846594505140732,4.22459022074485,0.9292886416241468,0.0,0.0705818360427176,0.0,0.07121243519006783,0.0,0.0,0.11468730732634652,368.27534088841594,250.23401,110.4517556127173,233.25446634468116,71.10149384914564,26.966812216894976,3.0503244784773833,873.3884778055811,143.3759,22.972437268098023,55.010906,36.50588694638695,113.36579
93.0955447639069,0.49311610780583964,0.47752097915883496,4.195361791824999,0.7682048161543629,0.6458461218399475,0.08040750413948715,0.0,0.11864593771601518,7.250398442901263e-05,0.0009097051925072065,0.12436976827667964,387.55716457890526,255.08989,116.44316464361152,233.27041404943643,70.95091068078665,26.999987400323445,2.999995153258025,877.4396495422505,142.3773,23.276212166157865,53.933674,35.434615384615384,106.943886
93.02578862043626,0.6564170311686445,0.48875584293349983,4.090921358037707,0.7179014714063643,0.6022476203077624,0.0618978921027495,0.006283123321218156,0.21049946422496374,0.0,0.0,0.1392875760608284,385.30076362394635,243.41286,113.94170340160446,237.79454691919776,70.97602691926765,26.999870737381336,2.999995153258025,877.3765515762911,142.39722,23.376184121413882,53.736614,37.07,110.41168
92.52881754159237,0.7221241897674167,0.5988169052031294,4.1986683385046115,0.5893108075054468,0.9003059949483474,0.08665170860540859,0.0,0.2160730443387419,0.0004996586516919149,0.0,0.15873181088281788,403.0237950483121,287.52124,116.49423370508198,247.9614260297368,70.94889588704444,26.999204949396624,2.9999899914270625,876.2890816356501,136.79929,22.974979076664216,49.28201,37.459833333333336,111.1059
92.328026426078,0.6760795872731279,0.6567484446780734,4.118492641638823,0.6562193124030679,0.9212409127619354,0.09173817187578467,0.025417817972089987,0.3614780742959105,0.0,0.0003627560726459249,0.1641958549505597,392.16855610018916,286.63013,106.55253618905084,241.84410006456827,70.86179511108367,26.883981181798493,3.0000021204880576,874.2928084199253,135.6251,23.237077124260946,48.66414,38.74666666666666,108.75574
91.64781037405689,0.8178829168611691,0.8437320353226779,4.26612570973018,0.6310093444160437,1.004595648700462,0.1215950746145557,0.018550042445565858,0.4614075052186496,0.0014882634829494277,0.0,0.18580308515085628,428.2673048002132,334.17905,111.43641106295699,242.4036917789884,70.36555110305918,26.66136082415091,3.09998328571619,870.5842150808478,144.47441,22.99056731539655,51.597027,37.44,108.57014
91.52844510704809,1.181852828974156,1.0088244381856821,4.51297141791073,0.8893794682034495,0.08074953076354191,0.12182973415043347,0.038024249736955444,0.4574549266204749,0.0005207452157493384,0.0004985454419414873,0.17944900774879635,406.40832870006017,310.68204,103.15611819548809,227.54551373047988,70.89602185310638,26.600088142847536,3.0974996937890884,871.541345040283,148.3187,23.003114522865157,57.712906,39.44,117.56622
92.92181320558385,0.6098687707943169,0.47063488511141,4.1984283309049975,0.691900422834619,0.7623830014338707,0.07179594632715801,0.0,0.13779152561845526,0.0009624852648577485,0.0,0.1344214261264722,384.3625753178336,266.66556,118.38245779744449,238.90992741107715,70.87429851536531,26.998081261924394,3.0000100273973844,879.0445947145514,143.23029,23.025951284608272,52.275887,35.00328571428572,106.69202
92.55329536569096,0.8768158410536053,0.7721617819846154,4.037531924969808,0.85987388807739,0.12469770162496782,0.08229929189549352,0.08408831622999542,0.4447355419107105,0.000593576031888063,0.0,0.16390677053056615,386.6467897480619,256.556,103.41717683298532,232.6811983886292,71.09761379577672,26.798799212161935,3.098485637062566,872.4001929030217,145.92662,23.10121033807014,56.816605,39.57,116.68033
92.62671873034343,0.7485100092449213,0.611066651169788,4.343417605575025,0.7533341223164982,0.5227615888222845,0.08985250718149826,0.0,0.16055774217486413,0.000612483141173391,0.0,0.14316856003051007,400.66625148768276,263.80096,118.34429177521463,245.1702063724403,71.41874028218885,26.999994541233562,2.999995153258025,871.6934506913544,138.25906,22.959135185323692,50.92215,37.58261904761905,107.778915
92.16216524945759,0.6998233988889004,0.5518279827940129,4.470862996574262,0.7011913743982695,0.9936371704340968,0.09695696700101132,0.0,0.18320475419574694,0.0,0.0,0.14033010625612002,406.2122348210299,338.4513,122.21526906688327,252.24203407450818,71.55728891134872,26.999873977390877,3.00004600214782,875.1297504900147,139.13286,22.98003993886306,49.681458,36.805,107.567856
92.66096653648997,0.6340273468967957,0.5098064102507637,4.36884061471335,0.8323014658182901,0.6000118807985906,0.08410621210530088,0.02012786849177128,0.1640561491277309,0.0,0.0,0.1257555153074569,392.0544750808935,268.32797,118.98859013982957,238.90748995216123,70.98145345134692,26.969102546602855,2.999006985092915,876.8017374151119,140.43748,23.03866964683001,51.555073,36.16261904761905,108.76205
92.42429375779734,0.7071212203524762,0.6523952579501691,4.530744647105541,0.7513741145474462,0.6094941789176291,0.10718598186020598,0.0,0.0804406125519285,0.0008838714930774719,0.0015540320307155257,0.1345123253934917,390.85068316670106,260.6929,118.49057116497517,243.49231321970143,71.81202070136956,26.999980762996028,2.999995153258025,871.7419840242386,138.95622,23.0097507620554,50.882305,38.93855361305362,116.31262
92.68632654254485,0.5730976547139286,0.36408774232255103,4.490723406887325,0.8890637973129044,0.6967988470969443,0.07448640608452589,0.031682428075678844,0.08501800830126413,0.0008085003618596486,0.0,0.10790666629817768,381.3057110504285,262.93747,111.31700066948066,229.14849273326539,71.33042191421222,26.963259778568233,2.9990007482368677,876.316280530413,139.34146,23.01360397835212,51.207504,35.64112504162505,111.33562
92.30226260354091,0.7067331534694787,0.6859406948650998,4.296003255328753,0.6876829742611745,0.80251956610668,0.10271495978877297,0.0,0.2606154669607716,0.0008147984010957705,0.0,0.15471252727726736,400.868996307621,276.9022,118.09316514075849,245.68930271515876,71.08298506034423,26.999885267251614,3.000016957864838,875.3880950036505,135.28786,23.04370514953333,48.930477,38.52,108.85941
91.80311195111183,0.9116452932700567,0.6829625437840975,4.657902918841419,0.8441610176277101,0.6075488084840022,0.10810106729205783,0.0022645991340216596,0.23668782444859374,0.0,0.0,0.14561397600619566,434.5342895434601,329.06995,126.79141942923108,251.31845388546668,71.74399484269618,26.92105033613094,2.9990054824322834,874.7336124510952,150.30942,23.06694857557082,58.905445,39.56,113.42478
92.43325263185261,0.6051761199804365,0.47240757196941785,4.1983173159310025,0.5925362000675871,1.2209021202303862,0.07822156673151627,0.0,0.24667914844868208,0.0013949964114827198,0.0006818622325281428,0.15043046614434494,412.18839260162656,281.6157,116.17666319772262,252.0034417264372,70.93318672254541,26.96499257103539,2.9999899914270625,879.0408988190893,129.3949,22.978997086262364,48.770596,37.47704761904762,110.38897
92.80451793471897,0.49273813416178414,0.549154399258977,3.933536867466098,0.5264105192225711,1.1640363543211825,0.08379804433276491,0.0,0.2856986723030604,0.0,0.0,0.1601090742145821,398.44716910061203,288.23047,106.41601143635435,241.22476240469845,70.50919932372183,26.216754471924737,3.0000021204880576,876.1705079114341,125.98984,23.257693662170315,48.54565,35.46883333333333,93.938545
92.00670633245433,0.7170375219648425,0.6062391421101845,4.143485904822035,0.5474752428056192,1.2973321470586787,0.0905869851191845,0.012357289499309308,0.40282256019049667,0.0,0.0,0.1759568739753036,428.9709170713357,346.41553,107.72435256790608,250.34350105164188,70.10574721996481,26.28754101937632,3.000007000564184,873.336573408433,135.03735,23.168703704083274,51.123375,36.947380952380946,101.50242
91.5905493156343,0.7683921331691094,0.6713298093218443,4.243662744545199,0.6615422955443561,1.208718436280643,0.09797783186516208,0.07392801191872299,0.5041041346116137,0.0013246630796320228,0.0,0.17847062402941902,430.4815958264496,346.41553,111.42403996929113,242.51140525217346,70.60037371386254,26.868811899626657,3.000007000564184,871.9668097893676,133.47066,23.039203213762374,50.290874,37.27738095238095,104.07275
92.72183286481635,0.6318317381837522,0.7125286456548795,3.7719580983811887,0.5758769367354281,0.8447602845621979,0.08468034070328606,0.029039849830653858,0.44650864547833813,0.0001853039584032574,0.0,0.1807972916955181,387.94481153756743,274.74365,105.28272466411222,224.74683019965934,70.2935771292188,26.694196601386473,2.9999463537467257,876.106201293032,140.61487,23.201808458067486,50.408226,35.50626190476191,104.521904
92.3322034435216,0.5466128862339515,0.6383889831002806,3.79123354839677,0.5811471177499508,1.2104614965326326,0.08143838569369687,0.09257302631371801,0.5472025468156851,0.0,0.0,0.1787385656417147,395.43466112129823,284.55835,101.67030685477486,238.3723689666054,70.39625841960212,26.750808627759348,3.000007000564184,873.5343400526413,126.66903,23.162787002163686,48.418095,37.71804761904762,97.28122
91.49639047006539,0.766193384676871,0.8241998880903844,4.435903259625307,0.6734090917399561,1.0889838934782987,0.13096476664040335,0.011373865722107374,0.3972918606705067,0.000451890966660155,0.0,0.1748376283241264,431.17925367806674,342.26398,115.21422431279645,246.1527552592281,71.04884971759598,26.673399073162557,3.09998328571619,873.0562576874022,141.08966,23.03209903023672,50.36282,38.310023809523805,110.71555
92.37270913627121,0.7710974880883996,0.6382527988655189,4.406008719899684,0.7605518541199838,0.6174679365533007,0.09565555054956626,0.0,0.19588536693391093,0.0,0.0,0.14237114871842207,398.2969209603395,268.82764,118.18898807859333,244.87222480330095,71.8043185192924,27.00000141772677,2.999995153258025,871.5777165721668,139.40488,23.041004616135094,50.908146,39.4,113.33068
92.5257942887888,0.6636795591957105,0.5376679801604364,4.445371421583266,0.7503146692156695,0.7406935572533742,0.08955597523756899,0.0,0.11332194518489284,0.001822449070034475,0.0,0.13177815431024978,396.72241996931467,275.2289,119.0602476456895,239.72456786401904,71.61107471719352,26.99999969697389,2.999995153258025,872.7305434904737,139.49098,22.959088821904782,50.773018,37.13261904761905,111.4829
92.64016232743238,0.708668483207291,0.4799032821138781,4.293385212077408,0.5949362005169292,0.9408557114792779,0.07452468671366241,0.0,0.12148538386339103,0.0,0.0,0.14607871259578945,399.0466405880728,277.25928,115.60599824580827,252.15871361963963,70.97593522744626,26.99927983034739,3.0000572206036145,876.34000159782,138.51619,22.961498493628735,49.392765,35.65578571428571,106.767456
92.40344975031263,0.6678774680462587,0.6699207655628078,4.334911707497004,0.720802530423858,0.7353822846076641,0.10390080238516985,0.0,0.21455018328018854,0.0,0.0,0.14920450788441492,397.5192712400233,257.27576,118.09316514075849,239.9462142448831,71.31284185389893,26.99988728303431,2.999995153258025,875.3609644269982,138.77225,23.053472608681655,51.057274,38.4465,110.90758
92.12404858073326,0.6849558289012782,0.5607576040332644,4.266726887614302,0.6900354314993222,1.0554575222887543,0.08707294571809424,0.038775241852981104,0.3351940089323526,0.0,0.00047235960221282214,0.15650358882418122,436.6608397828767,344.80692,116.76232364779617,255.50638298028642,70.88522236171787,26.883969511309747,3.00000289301163,876.1252283472732,135.36186,23.018715900551474,49.14153,37.339166666666664,104.430145
92.651034721409,0.6619207020960839,0.4562279020344616,4.36184971120362,0.8231908576819883,0.6450849930609783,0.07258037809606865,0.02720759465920879,0.17391552378042033,0.0,0.0,0.1269876159781526,394.18772455587674,271.60583,120.00682829669276,240.40071198818094,71.02967260524832,27.00004484863076,2.999995153258025,873.8379844634709,140.58928,23.012239165185427,51.41586,35.94261904761905,106.80669
92.9278563285652,0.508362769211202,0.5411621279509022,4.349352740514574,0.6931011379145414,0.7437375499483795,0.09783825873748866,0.0,0.012593804436925673,0.0004607358443064129,0.0,0.12553454687648682,385.3605739533615,270.04138,117.2355771650504,237.81508830425452,71.08412156548322,26.998149309635984,3.0001625085493235,879.1959791150153,143.09843,23.16260822920221,51.731754,35.12078804528805,105.117325
92.36763520658361,0.5202840776415435,0.37806906330290163,4.146686218183663,0.534741939445326,1.5404076017881998,0.06856003206860653,0.010862494583984,0.28061795257214256,0.0,0.0,0.15213541383002693,424.578480745568,288.58698,132.4689637757212,274.7388994653102,70.62863699399284,26.41356622855254,2.9999882241865268,876.1502438953713,122.23607,23.195555824740747,47.241833,31.448833333333333,94.13264
91.60662513049871,0.7178126652516003,0.7077846693363066,4.536268302527833,0.6929529895831089,1.1460732376584577,0.12026066052479165,0.0015948349728700153,0.30739547964324004,0.0,0.0029346424887892334,0.16029738751428887,433.8968268538412,336.41455,115.21422431279645,246.1527552592281,71.18324436040544,26.725853528028605,3.00000289301163,872.7159327240827,137.46567,23.061117540998875,51.437164,38.42916666666667,108.62487
92.119989827449,0.9925398899224043,0.8550900526333819,4.32905443575919,0.8984813550596521,0.09097490377271641,0.10382268452695663,0.05221355239630161,0.394810152687905,0.0,0.0008813979468749967,0.1621417478456217,410.1425639115751,313.5397,111.5318585754442,238.81163738684677,71.10642259707673,26.767652450672728,3.098485637062566,874.0682453889766,148.2888,22.991324407650065,57.6226,39.53666666666666,117.82528
92.78318014422045,0.925755406824339,0.8124900389467069,4.308947457351177,0.864930643874421,0.0,0.09277952183311242,0.0,0.07295244124063834,0.0016549506618775062,0.00029503335945173275,0.1370143616878317,372.6641474297845,254.22379,111.85283535357415,234.20044673023122,71.20811369688631,26.87076214995356,3.0984719210570586,872.9570114210198,149.05858,23.014743998404644,58.037094,38.591839327339336,118.33586
92.03209295218703,0.4588093872149863,0.4099831948984777,4.557674106792446,0.6171180659704119,1.579981680267991,0.10178666527882274,0.0,0.10743282264450411,0.0008267097207635437,0.0,0.13429441502457654,455.2442530780348,348.30396,131.33432556932956,278.2365164667357,71.04864964211987,26.91142573730503,3.0000579931271867,879.5305379282994,129.15352,23.043107531528474,48.7034,30.89587728937729,93.75172
92.47253107740765,0.5681677453812084,0.47448678359634755,4.40471384257476,0.6886013162845304,1.0428273037410816,0.08795052057972443,0.0,0.12600763393162068,0.0,0.0009793930946558923,0.13373438340842925,394.51320516929786,284.4227,116.81104717709975,246.52181880028257,71.42466481667547,26.999323086518757,3.0000572206036145,877.6484830601362,138.58087,22.952749882133432,49.152977,35.89978571428572,111.27431
92.4564157654715,0.6192494805852183,0.5993861438463447,4.4345228989875105,0.7695325430728005,0.7397886702660095,0.10187576203232471,0.0,0.14530752944610423,0.0012272788341034738,0.0,0.13269392745807912,393.9217610539266,275.06848,119.5804300236465,239.72456786401904,71.5451907549881,27.000047780903724,2.999995153258025,875.16699865904,139.57227,22.971384208576083,51.07133,37.205,111.32119
92.8926700165513,0.6168214900538357,0.6176625855758803,3.8238252983858847,0.6822605111425472,0.6734722382778496,0.07260804911746883,0.05735380169280248,0.3998678678217779,0.0,0.00043499902897878274,0.16302314235165447,380.25078129888107,277.46942,108.9858883844074,234.90420566431138,70.648158637066,26.85752629995955,3.0000097120936227,876.8936199463967,139.82764,23.34345858501099,50.7607,36.901428571428575,104.47943
91.83722395092592,0.9601823162437563,0.8808452234616077,4.101201436078476,0.6908012393274567,0.627999083376636,0.10530471266132348,0.0522329219543985,0.5529922165819431,0.0005464744870986365,0.0,0.19067042490139133,418.5375257090669,326.9512,113.76449783198895,233.48514443972314,70.56462112711566,26.712571496368124,3.0999880455180056,872.8675025861922,148.03308,23.162857756121483,57.393593,38.57,113.354416
92.74754720009324,0.7850583769427081,0.6620126240349611,4.148148324788654,0.7073713983853819,0.46180385882879604,0.08408010796688316,0.0,0.24887733588693806,0.0,0.00038251004651477366,0.1547182630259268,395.6220089553442,263.10037,115.15670408797698,241.171023819047,71.09817216423735,26.96496870547124,2.999995153258025,874.0353663805945,137.33894,23.29999882870361,50.750633,37.606500000000004,107.92382
92.29646972234875,0.8351324082143989,0.7797567195985424,4.195477050415715,0.6304987123988878,0.664395580216802,0.10438433330767136,0.0,0.3204515318925423,0.00047253046936455366,9.13380332683513e-05,0.17287007310404218,401.2736976811554,295.20218,113.73863709231539,240.62783618704535,71.01435756268847,26.866555453235534,3.099985213714256,873.8522716127727,146.0154,23.007809751788784,52.031784,39.22666666666667,112.53828
92.22521321881119,0.80293504763958,0.7859473501381024,4.4471204336667896,0.8043760666455062,0.4427236446080046,0.11588688717585113,0.0,0.22509873135038816,0.0008879405716764817,0.0,0.14981067939291814,411.7067131929958,301.6172,117.59342959189551,249.95186524391022,71.6766709075774,26.7573178941933,3.099973486682408,871.6226115603444,148.24356,23.000074645612244,53.949917,38.98,117.48784
92.0308705591785,0.5671547626871207,0.5651107257399997,4.191662451614541,0.5666587831301463,1.4331706614108495,0.09358695381961032,0.022352686167413233,0.36088121889590447,0.000669995803070774,0.00041113160530577595,0.16747006994752622,471.9200008121424,354.7249,138.12091126991714,284.9007453437719,70.66500891026456,26.68614790346044,3.0000049412840064,878.7669194135171,136.89137,23.023938717101462,50.760487,36.777880952380954,104.445465
92.76580806298713,0.8622961100952906,0.5921086848339381,4.3631607313316705,0.7934725393475476,0.2741874650629186,0.07718156495322992,0.0,0.13449996653780566,0.0,0.0,0.13728487485045918,388.020807941539,272.37427,109.72282451061251,236.77312381095837,71.38021614380393,26.998218753417767,2.999995153258025,872.2974088710113,143.42082,23.038980834204914,56.33661,37.29161904761905,110.753075
92.75007153050113,0.44307110996487065,0.729141668444859,3.8794234709518705,0.6108880549491683,0.9398048258447809,0.10627040134846297,0.018540295488440883,0.357687059332915,0.0,0.0,0.16510158317348486,386.87129721147954,271.51843,106.08819410791546,229.77753792415285,70.34170852111487,26.624493348442165,3.0000021204880576,877.5790386166111,138.47589,23.500299431032413,49.344467,36.656766106442575,100.72293
92.6060956967225,0.7661213193955387,0.6047051988167258,4.46875739339822,0.7980179887186454,0.430890197950256,0.09076764792154766,0.0,0.10213687826908147,0.0,0.0,0.1325076788074743,394.79545505926666,267.31555,117.97283882674233,243.79029478884078,71.95217394162054,26.999979506551053,2.999995153258025,870.6346566459295,138.1513,22.95156858679646,50.437714,37.25617266067267,114.68602
93.34512858471817,0.6456912602763356,0.5881087393032288,3.7075733930600485,0.5961186248021229,0.5624642335754353,0.05924191756640405,0.005447425036543025,0.3272738110685685,0.0,0.00173754723164985,0.16121446336149864,395.0858980287075,276.49554,115.3618426944353,234.60938301053116,70.79074661406493,26.745040288977506,3.000006880289873,877.8605561433552,145.44992,23.18672300053309,53.00127,36.65678571428572,107.361046
91.13913600334172,1.02408513945903,0.910938420446868,4.305003726101081,0.6954490444781485,0.9065688581451556,0.1183809600121308,0.07545859672886096,0.6225869398598888,0.0008413256731555281,0.0,0.20155098575398087,418.5204998433889,321.74112,109.8372131211557,235.33331215376833,70.25602392427045,26.5565499596147,3.09998328571619,871.9660326390806,145.45793,23.03100225681841,55.5128,38.85,114.22107
92.47260011887563,0.5392086312056374,0.37203457724272254,4.403382539082763,0.6362793545758426,1.2645937298193672,0.07691044055186662,0.0,0.10277223738759014,0.0009624453443717368,0.0013028845785226686,0.12995304133567284,400.8205211977952,276.759,115.93498818596437,245.9051331624512,71.47085502238893,26.999369531843602,3.0000572206036145,877.759735088915,131.10643,22.932882162116176,48.95786,34.764335664335675,99.95181
92.97926130549389,0.5827772500222598,0.5738996193225235,3.906426510113074,0.7680453403613362,0.5545112704823294,0.07209610685002407,0.07038260314979003,0.3448502930463134,0.0,0.0,0.1477497011584505,384.51660923643357,260.86432,109.85431879963475,231.94187340784669,70.84500703411035,26.85824674566361,3.000006880289873,877.2420282387044,139.17476,23.387349085477734,50.975014,37.52809523809523,107.080215
91.91153989556888,0.4821351159754526,0.45692585158722276,4.4639872262237565,0.5906447181130369,1.639235545626552,0.10150002533477151,0.0,0.2089557340528796,0.0,0.0,0.1450758875174408,468.88271782419014,349.9522,131.97965215443122,279.42178457730154,71.43300397961232,26.99997562658452,2.9999907639506347,880.1381570525294,127.44097,22.968640511860617,48.3006,30.16,90.7174
93.62132780841121,0.48041648290836636,0.41462346319641136,4.169331325801999,0.7022618138895131,0.43560571009542537,0.0651723104109927,0.0,0.0,0.0,0.00156649997073452,0.1096945853153414,372.6415414502003,267.8544,110.87476039045806,239.83560329095283,70.37029944542844,26.509606837125727,3.0001625085493235,877.8853942437527,153.99982,22.998812670803535,59.531605,36.56355361305362,110.40655
91.65870317186373,0.8079608227563274,0.8344750612663716,4.273415023951548,0.8425805517404699,0.6631900386218094,0.11758597239316863,0.10723737704019234,0.5223646618108679,0.0009503486597223424,0.0005807457634828228,0.17095622413230785,426.5410618308444,325.9762,118.91444443881558,247.61945045274945,70.91738200772441,26.660684005647617,3.098485637062566,871.1905389281131,144.67313,22.991093496445753,53.160217,42.30666666666666,111.30404
92.66169167890067,0.6660005812996103,0.5835313187610567,4.347226739559219,0.7499088888514044,0.6238535334827675,0.09228177558030048,0.0,0.13720683930988223,0.0,0.0007117949118741249,0.13758684934322044,395.62584910430155,254.07748,118.84633381659604,240.09275806272717,71.05798878437376,27.00000595516547,2.999995153258025,875.9400412950314,140.4304,23.014216330264905,51.823093,36.42261904761905,107.84834
92.75514486071185,0.2790231556440853,0.31207441798341556,4.125020091079831,0.5511650104677912,1.6017875127180343,0.0747024821037779,0.0,0.16681212496475917,0.00040865368504954994,0.0,0.13386169064141573,414.72165765539086,278.547,122.95873715399617,269.109567274524,70.41162348946484,26.812269092445085,3.00004600214782,878.1114827030536,121.76464,23.280154724577738,49.014587,32.59252380952381,95.59774
92.15986614112519,0.5235137832109223,0.40329137237568513,4.679487515928453,0.6774418712036591,1.3264528484091744,0.09875424179078413,0.0,0.010106175327320211,0.0,0.00031096299382146856,0.12077508763496543,425.4402960543556,352.87616,120.50914291537157,280.41596461189687,71.46327218418426,26.992661858537662,3.0002027453160336,877.7843843595507,131.61052,23.028756203677293,48.528366,35.0462446279211,101.959885
92.7432629191229,0.7269723400602831,0.7388383341127067,4.336428396758047,0.7265993315541057,0.3711864809180891,0.10804042874353814,0.0,0.10376944253409669,0.0,0.0,0.14490232619622564,381.8078439915074,249.52576,114.95170255500253,239.8030600364963,71.48433661115787,27.0000215549905,2.999995153258025,873.8691005742029,144.82716,23.01382307486799,53.037884,37.68283932733934,111.5529
92.19666929404453,0.7850372324618736,0.63882819151122,4.57298296392086,0.8041619838594922,0.6048138749120184,0.1043213218308147,0.0,0.15265076247428952,0.00039878541537401456,0.0009672929957691335,0.13916829657375623,407.53167157333905,324.23187,127.40967879080395,250.6907751795584,71.78311479313207,27.000022041021992,2.999995153258025,870.9702687490475,142.30225,23.018119349729698,51.744526,37.705,110.84722
92.1477056159955,0.8536826637433513,0.8563352710603411,4.403474250083489,0.7549340162446543,0.42986968348022286,0.11985123382914653,0.0,0.2720649947383151,0.00011683059364512925,0.0,0.16196544023133036,409.53492795724,331.18323,121.74577490675703,249.95186524391022,71.62698814635327,26.75732225941423,3.099973486682408,871.6218257186657,148.71658,23.00745125882658,57.568237,40.77,116.93756
92.5070481390751,0.7045014016561363,0.5443553693260413,4.570297923562001,0.649019954445325,0.7949249486434276,0.0986412574675651,0.0,0.0,0.00124837188811299,0.0007283119596879082,0.12923432197660506,397.864652769437,288.9139,119.16779361379389,250.9386666969496,71.38606378100779,26.999211128199534,3.0001555521098036,875.4085939089018,140.1528,22.947833099107275,50.3768,36.84267266067267,113.852486
92.52303148434574,0.6062913770998559,0.48666731185555273,4.1775146313842,0.733560221827347,0.9116888336237932,0.0746167156031815,0.049858172011353466,0.2911618204590588,0.0,0.00013839844220192774,0.1454710333477296,390.6945443316485,266.14963,110.56166225528949,238.19097416685935,70.89061331809619,26.8834841441005,3.0000021204880576,877.3218592371068,136.87468,22.981776243831714,49.380413,37.99066666666667,109.8923
92.51589189044338,0.6430328295116595,0.6123841858458396,3.71050526769834,0.5248339756115084,1.1359118995644477,0.0690054318265295,0.0641708494025797,0.5376980488122564,0.0,0.0,0.1865656212834677,393.0809595764051,286.38528,100.05010354350587,242.47324474197242,70.16693073904288,26.31005031543771,3.0000049522918073,871.9053125499969,128.70609,23.130432525469775,49.129837,37.18483333333334,105.53535
92.29420690154242,0.6705176793705258,0.4978005122702303,4.392056872898651,0.801477442346208,0.8402343754085452,0.0848420679130726,0.04359521697008071,0.23969351820152543,0.00016277770792418563,0.0,0.13541263537082807,405.57408959159784,307.26138,121.1869007809639,240.10673334105837,71.4130489558324,26.96512218081478,2.999931392881981,872.8172864521736,139.29509,22.974712691968953,50.142418,37.76,111.54485
92.39110879013013,0.520877404043646,0.43182590148819966,4.5645528703121405,0.7567378385855061,1.0552641187502534,0.0956786388497366,0.0,0.06312336103089101,0.0,0.0,0.12083107680949308,391.92040029044716,276.25598,114.62605203022426,238.71545085137186,71.45459680173987,26.992727789154095,3.0000572206036145,875.3256456693398,135.04001,23.04724633972759,48.852173,36.06191129458777,105.19236
92.78107837241512,0.5282702946834003,0.4956926867965021,4.02076924471164,0.6630650486146303,0.9643006334756274,0.07274030936902606,0.03385507180775524,0.2917127220748482,0.0005164701859884747,0.0,0.1479991458654553,382.5140042703254,275.02716,107.16073480402929,240.29842629686163,70.7382595538586,26.765716423535892,3.0000021204880576,877.7618259873882,135.07584,23.368831662596275,48.49638,35.47383333333333,96.2894
